Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
Nahuel Molina,16.0,ARG,Right Midfielder,26-021,66,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,home,1998-04-06
Rodrigo Riquelme,17.0,ESP,Midfielder,24-025,24,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,home,2000-04-01
Mario Hermoso,22.0,ESP,Centre-Back,28-314,90,0,0,0,0,0,0,1,0,3,0,0,1,1,2,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,home,1995-06-18
Jose Maria Gimenez,2.0,URU,Centre-Back,29-098,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,home,1995-01-20
Axel Witsel,20.0,BEL,Centre-Back,35-106,90,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,home,1989-01-11
Jan Oblak,13.0,SVN,Goalkeeper,31-111,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,home,1993-01-06
15 Players,,,,,990,2,1,0,0,8,3,3,0,16,13,1,11,10,7,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,home,
Gorka Guruzeta,12.0,ESP,Forward,27-228,65,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1996-09-11
Iker Muniain,10.0,ESP,Forward / Midfielder,31-130,25,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1992-12-18
Nico Williams,11.0,ESP,Attacking Midfielder,21-290,90,1,0,0,0,2,1,0,0,0,3,0,11,1,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,2002-07-11
Oihan Sancet,8.0,ESP,Attacking Midfielder,24-002,65,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,2000-04-24
Ander Herrera,21.0,ESP,Midfielder,34-257,25,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1989-08-13
Inaki Williams,9.0,GHA,Attacking Midfielder,29-317,80,0,0,0,0,2,0,0,0,1,3,0,2,1,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1994-06-15
Raul Garcia,22.0,ESP,Forward / Midfielder,37-291,10,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1986-07-10
Benat Prados,24.0,ESP,Defensive Midfielder,23-079,90,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,2001-02-07
Inigo Ruiz de Galarreta,16.0,ESP,Defensive Midfielder,30-265,68,0,0,0,0,0,0,0,0,2,1,0,3,1,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1993-08-05
Mikel Vesga,6.0,ESP,Midfielder,30-342,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1993-05-20
Inigo Lekue,15.0,ESP,Left Back,30-359,90,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1993-05-04
Aitor Paredes,4.0,ESP,Centre-Back,23-364,90,0,0,0,0,0,0,1,0,2,2,0,0,0,3,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,2000-04-28
Yeray Alvarez,5.0,ESP,Centre-Back,29-094,64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1995-01-23
Alex Berenguer,7.0,ESP,Forward / Midfielder,28-298,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1995-07-03
Daniel Vivian,3.0,ESP,Right Back,24-287,90,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1999-07-15
Unai Simon,1.0,ESP,Goalkeeper,26-321,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,1997-06-10
16 Players,,,,,990,1,1,0,0,7,1,2,0,15,15,0,31,8,11,1,,,"Saturday April 27, 2024",Atlético Madrid,Athletic Club,3-1,https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga,summary,away,
Juanmi,9.0,ESP,Forward,30-344,64,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1993-05-19
Maxi Gomez,25.0,URU,Forward,27-258,26,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1996-08-12
Chris Ramos,16.0,ESP,Forward,27-103,79,0,0,0,0,2,1,1,0,1,1,0,0,1,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1997-01-15
Roger Marti,21.0,ESP,Forward,33-116,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1991-01-03
Roberto Navarro,27.0,ESP,Left Midfielder,22-016,78,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,2002-04-12
Darwin Machis,18.0,VEN,Forward / Midfielder,31-081,12,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1993-02-07
Alex Fernandez,8.0,ESP,Central Midfielder,31-196,90,0,0,0,0,1,0,0,0,0,2,0,4,2,1,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1992-10-14
Ruben Alcaraz,4.0,ESP,Central Midfielder,32-363,90,0,0,0,0,1,1,0,0,0,2,0,4,4,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1991-05-01
Isaac Carcelen,20.0,ESP,Right Midfielder,31-005,90,0,0,0,0,0,0,0,0,1,3,0,4,0,1,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1993-04-23
Lucas,33.0,BRA,Left Back,23-035,45,0,0,0,0,0,0,1,0,2,1,0,4,0,2,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,2001-03-24
Javi Hernandez,15.0,ESP,Defender,25-362,45,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1998-05-02
Victor Chust,5.0,ESP,Centre-Back,24-054,90,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,2000-03-04
Fali,3.0,ESP,Centre-Back,30-260,90,0,0,0,0,0,0,1,0,3,2,0,0,4,1,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1993-08-12
Aiham Ousou,24.0,SYR,Right Back,24-110,45,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,2000-01-08
Sergi Guardiola,19.0,ESP,Forward / Midfielder,32-335,45,0,0,0,0,2,0,0,0,1,3,0,1,1,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1991-05-28
Jeremias Ledesma,1.0,ARG,Goalkeeper,31-075,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,1993-02-12
16 Players,,,,,990,0,0,0,0,10,2,3,0,14,19,0,28,13,10,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,home,
Vedat Muriqi,7.0,KVX,Forward,30-004,83,1,0,0,0,1,1,0,0,3,5,1,0,0,1,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1994-04-24
Abdon Prats,9.0,ESP,Forward,31-143,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1992-12-05
Nemanja Radonjic,23.0,SRB,Left Midfielder,28-073,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1996-02-14
Antonio Sanchez,18.0,ESP,Midfielder,27-118,34,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1996-12-31
Omar Mascarell,5.0,EQG,Central Midfielder,31-086,90,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1993-02-01
Samu Costa,12.0,POR,Central Midfielder,23-153,69,0,0,0,0,2,0,0,0,1,1,0,0,2,2,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,2000-11-26
Sergi Darder,10.0,ESP,Midfielder,30-128,21,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1993-12-21
Dani Rodriguez,14.0,ESP,Right Midfielder,35-327,69,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1988-06-04
Manu Morlanes,8.0,ESP,Midfielder,25-107,21,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1999-01-11
Pablo Maffeo,15.0,ESP,Left Back,26-291,83,0,0,0,0,0,0,0,0,3,1,0,2,4,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1997-07-12
Toni Lato,3.0,ESP,Defender,26-159,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1997-11-20
Matija Nastasic,2.0,SRB,Centre-Back,31-031,90,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1993-03-28
Antonio Raillo,21.0,ESP,Centre-Back,32-203,90,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1991-10-07
Martin Valjent,24.0,SVK,Centre-Back,28-139,90,0,1,0,0,1,0,0,0,1,2,1,1,2,2,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1995-12-11
Giovanni Gonzalez,20.0,URU,Right Back,29-221,90,0,0,0,0,1,0,0,0,2,1,0,1,3,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1994-09-19
Predrag Rajkovic,1.0,SRB,Goalkeeper,28-180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,1995-10-30
16 Players,,,,,990,1,1,0,0,9,2,2,0,21,14,2,7,19,11,1,,,"Sunday April 28, 2024",Cádiz,Mallorca,1-1,https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga,summary,away,
Myrto Uzuni,11.0,ALB,Forward,28-333,73,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1995-05-31
Matias Arezo,8.0,URU,Forward,21-159,17,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,2002-11-20
Lucas Boye,7.0,ARG,Forward,28-060,90,1,0,0,0,2,1,1,0,3,1,2,0,0,1,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1996-02-27
Kamil Jozwiak,18.0,POL,Left Midfielder,26-006,79,0,1,0,0,1,0,1,0,4,0,0,0,2,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1998-04-21
Jose Callejon,9.0,ESP,Forward / Midfielder,37-077,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1987-02-11
Gerard Gumbau,23.0,ESP,Central Midfielder,29-132,90,0,0,0,0,3,1,0,0,1,0,0,4,1,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1994-12-17
Sergio Ruiz,20.0,ESP,Central Midfielder,29-134,73,0,1,0,0,0,0,1,0,2,0,0,0,2,2,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1994-12-15
Martin Hongla,6.0,CMR,Defender / Midfielder,26-043,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1998-03-16
Facundo Pellistri,19.0,URU,Right Midfielder,22-130,79,1,0,0,0,2,1,0,0,3,0,1,1,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,2001-12-19
Gonzalo Villar,24.0,ESP,Midfielder,26-036,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1998-03-23
Carlos Neva,15.0,ESP,Left Back,27-321,90,0,0,0,0,0,0,0,0,1,2,0,3,0,3,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1996-06-10
Ignasi Miquel,14.0,ESP,Centre-Back,31-213,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1992-09-27
Miguel Angel Rubio,4.0,ESP,Centre-Back,26-048,89,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1998-03-11
Kamil Piatkowski,22.0,POL,Defender,23-312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,2000-06-19
Bruno Mendez,2.0,URU,Right Back,24-231,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1999-09-09
Augusto Batalla,25.0,ARG,Goalkeeper,27-364,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,1996-04-28
16 Players,,,,,990,3,2,0,0,12,4,4,0,17,4,5,9,8,9,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,home,
Ruben Pena,15.0,ESP,Forward,32-285,71,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1991-07-17
Unai Garcia,4.0,ESP,Defender,32-085,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1992-02-02
Raul,23.0,ESP,Forward,23-177,90,0,0,0,0,4,2,0,0,1,2,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,2000-11-01
Ruben Garcia,14.0,ESP,Forward,30-289,54,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1993-07-13
Jose Arnaiz,20.0,ESP,Forward / Midfielder,29-013,36,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1995-04-15
Moi Gomez,16.0,ESP,Central Midfielder,29-310,90,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1994-06-22
Iker Munoz,34.0,ESP,Central Midfielder,21-175,72,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,2002-11-04
Lucas Torro,6.0,ESP,Midfielder,29-284,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1994-07-19
Jon Moncayola,7.0,ESP,Central Midfielder,25-351,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1998-05-13
Pablo Ibanez,19.0,ESP,Midfielder,25-221,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1998-09-19
Johan Mojica,22.0,COL,Left Back,31-251,81,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1992-08-19
Juan Cruz Armada,3.0,ESP,Defender,31-275,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1992-07-26
Jorge Herrando,28.0,ESP,Centre-Back,23-060,90,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,2001-02-27
Catena,24.0,ESP,Centre-Back,29-183,90,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1994-10-27
Jesus Areso,12.0,ESP,Right Back,24-301,90,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1999-07-01
Sergio Herrera,1.0,ESP,Goalkeeper,30-328,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,1993-06-04
16 Players,,,,,990,0,0,0,0,11,2,0,0,5,17,0,24,6,4,0,,,"Sunday April 28, 2024",Granada,Osasuna,3-0,https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga,summary,away,
Alexander Sorloth,11.0,NOR,Forward,28-145,83,2,0,0,0,5,3,0,0,2,0,1,1,0,0,0,,,"Sunday April 28, 2024",Villarreal,Rayo Vallecano,3-0,https://fbref.com/en/matches/9db220c0/Villarreal-Rayo-Vallecano-April-28-2024-La-Liga,summary,home,1995-12-04
