Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
Jakub Kaminski,16,POL,Forward,20-300,90,0,0,0,0,4,0,0,0,0,1,0,4,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,6/5/2002
Omar Marmoush,33,EGY,Forward,24-053,65,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,2/7/1999
Luca Waldschmidt,7,GER,Forward / Midfielder,26-317,25,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,5/18/1996
Patrick Wimmer,39,AUT,Forward,21-306,74,0,0,0,0,3,1,1,0,1,1,0,5,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,5/30/2001
Nicolas Cozza,8,FRA,Defender,24-083,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,1/8/1999
Yannick Gerhardt,31,GER,Central Midfielder,29-019,59,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,3/13/1994
Jonas Wind,23,DEN,Forward / Midfielder,24-053,31,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,2/7/1999
Maximilian Arnold,27,GER,Central Midfielder,28-309,90,0,1,0,1,5,2,0,0,1,3,0,4,1,3,1,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,5/27/1994
Mattias Svanberg,32,SWE,Central Midfielder,24-086,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,1/5/1999
Felix Nmecha,22,GER,Midfielder,22-173,45,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,10/9/2000
Paulo Otavio,6,BRA,Left Back,28-129,90,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,11/23/1994
Micky van de Ven,5,NED,Centre-Back,21-347,90,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,4/19/2001
Maxence Lacroix,4,FRA,Centre-Back,22-360,90,0,0,0,0,1,0,0,0,2,1,0,1,2,2,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,4/5/2000
Ridle Baku,20,GER,Right Back,24-358,59,0,0,0,0,0,0,1,0,1,1,0,2,3,1,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,4/8/1998
Kevin Paredes,40,USA,Midfielder,19-329,31,0,1,0,0,0,0,1,0,1,0,0,6,0,1,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,5/7/2003
Koen Casteels,1,BEL,Goalkeeper,30-280,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,6/24/1992
16 Players,,,,,990,2,2,0,1,23,5,3,0,9,12,3,29,7,7,1,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,home,
Mergim Berisha,11,GER,Forward,24-325,69,1,0,0,0,1,1,0,0,3,3,1,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,5/11/1998
Irvin Cardona,48,MLT,Forward / Midfielder,25-236,21,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,8/8/1997
Dion Drena Beljo,7,CRO,Forward,21-031,87,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,3/1/2002
Fredrik Jensen,24,FIN,Forward / Midfielder,25-204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,9/9/1997
Ruben Vargas,16,SUI,Left Midfielder,24-239,45,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,8/5/1998
Mads Pedersen,3,DEN,Defender / Midfielder,26-212,45,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,8/31/1996
Elvis Rexhbecaj,13,KVX,Central Midfielder,25-151,90,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,11/1/1997
Arne Engels,27,BEL,Central Midfielder,19-205,89,0,1,0,0,1,0,0,0,1,1,0,6,0,1,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,9/8/2003
Julian Baumgartlinger,14,AUT,Defender / Midfielder,35-089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,1/2/1988
Arne Maier,10,GER,Right Midfielder,24-083,90,0,0,0,0,0,0,1,0,1,2,1,1,0,3,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,1/8/1999
Iago,22,BRA,Left Back,26-009,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,3/23/1997
Jeffrey Gouweleeuw,6,NED,Centre-Back,31-265,69,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,7/10/1991
Renato Veiga,8,POR,Defender / Midfielder,19-246,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,7/29/2003
Maximilian Bauer,23,GER,Centre-Back,23-051,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,2/9/2000
Robert Gumny,2,POL,Right Back,24-301,90,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,6/4/1998
Rafal Gikiewicz,1,POL,Goalkeeper,35-157,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,10/26/1987
16 Players,,,,,990,1,1,0,0,5,2,2,0,15,9,2,11,5,8,0,,,"Saturday April 1, 2023",Wolfsburg,Augsburg,2-Feb,"Wolfsburg, Germany",summary,away,
Eric Maxim Choupo-Moting,13,CMR,Forward,34-009,68,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,3/23/1989
Sadio Mane,17,SEN,Forward / Midfielder,30-356,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,4/9/1992
Kingsley Coman,11,FRA,Attacking Midfielder,26-292,78,1,0,0,0,3,2,0,0,1,1,2,3,1,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,6/12/1996
Jamal Musiala,42,GER,Midfielder,20-034,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,2/26/2003
Thomas Muller,25,GER,Attacking Midfielder,33-200,68,2,0,0,0,3,2,0,0,2,1,0,2,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,9/13/1989
Serge Gnabry,7,GER,Forward / Midfielder,27-261,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,7/14/1995
Leroy Sane,10,GER,Attacking Midfielder,27-080,90,0,1,0,0,1,1,0,0,1,0,0,0,2,1,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,1/11/1996
Leon Goretzka,8,GER,Defensive Midfielder,28-054,85,0,0,0,0,2,1,0,0,1,0,0,1,3,2,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,2/6/1995
Ryan Gravenberch,38,NED,Midfielder,20-320,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,5/16/2002
Joshua Kimmich,6,GER,Defensive Midfielder,28-052,90,0,0,0,0,0,0,0,0,0,4,0,4,2,1,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,2/8/1995
Alphonso Davies,19,CAN,Left Back,22-150,78,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,11/1/2000
Joao Cancelo,22,POR,Defender / Midfielder,28-309,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,5/27/1994
Matthijs de Ligt,4,NED,Centre-Back,23-232,90,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,8/12/1999
Dayot Upamecano,2,FRA,Centre-Back,24-156,90,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,10/27/1998
Benjamin Pavard,5,FRA,Right Back,27-004,90,0,0,0,0,2,0,0,0,2,1,0,1,1,2,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,3/27/1996
Yann Sommer,27,SUI,Goalkeeper,34-105,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,12/16/1988
16 Players,,,,,990,3,2,0,0,16,9,1,0,11,7,5,12,15,9,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,home,
Sebastien Haller,9,CIV,Forward,28-283,60,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,6/22/1994
Mahmoud Dahoud,8,GER,Midfielder,27-090,30,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,1/1/1996
Marco Reus,11,GER,Left Midfielder,33-305,60,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,5/31/1989
Youssoufa Moukoko,18,GER,Forward,18-132,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,11/19/2004
Emre Can,23,GER,Central Midfielder,29-079,90,1,0,1,1,1,1,1,0,1,1,0,0,0,2,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,1/12/1994
Jude Bellingham,22,ENG,Central Midfielder,19-276,90,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,6/29/2003
Raphael Guerreiro,13,POR,Central Midfielder,29-100,90,0,1,0,0,0,0,0,0,1,0,0,5,1,1,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,12/22/1993
Julian Brandt,19,GER,Right Midfielder,26-334,45,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,5/1/1996
Donyell Malen,21,NED,Forward / Midfielder,24-082,45,1,0,0,0,3,2,0,0,0,2,0,0,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,1/9/1999
Julian Ryerson,26,NOR,Left Back,25-135,45,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,11/17/1997
Salih Ozcan,6,TUR,Midfielder,25-080,45,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,1/11/1998
Nico Schlotterbeck,4,GER,Centre-Back,23-121,43,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,12/1/1999
Mats Hummels,15,GER,Defender,34-106,47,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,12/15/1988
Niklas Sule,25,GER,Centre-Back,27-210,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,9/3/1995
Marius Wolf,17,GER,Right Back,27-309,90,0,0,0,0,0,0,0,0,1,1,0,8,2,0,0,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,5/27/1995
Gregor Kobel,1,SUI,Goalkeeper,25-116,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,12/6/1997
16 Players,,,,,990,2,1,1,1,10,4,1,0,7,11,0,19,8,11,1,,,"Saturday April 1, 2023",Bayern Munich,Dortmund,2-Apr,"Munich, Germany",summary,away,
Davie Selke,27,GER,Forward,28-072,60,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,1/20/1995
Steffen Tigges,21,GER,Forward,24-245,30,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,7/31/1998
Linton Maina,37,GER,Left Winger,23-283,77,0,0,0,0,0,0,0,0,1,1,0,7,0,1,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,6/23/1999
Jan Thielmann,29,GER,Defender / Forward,20-311,13,0,0,0,0,1,0,0,0,0,0,1,3,0,2,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,5/26/2002
Florian Kainz,11,AUT,Attacking Midfielder,30-160,77,0,0,0,0,1,0,1,0,1,1,0,12,0,1,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,10/23/1992
Denis Huseinbasic,8,BIH,Midfielder,21-273,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,7/3/2001
Eric Martel,6,GER,Attacking Midfielder,20-338,90,0,0,0,0,2,1,0,0,5,0,0,1,4,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,4/29/2002
Kingsley Schindler,17,GHA,Right Winger,29-264,60,0,0,0,0,3,1,0,0,0,0,0,6,0,1,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,7/12/1993
Dejan Ljubicic,7,AUT,Midfielder,25-176,30,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,10/8/1997
Ellyes Skhiri,28,TUN,Defensive Midfielder,27-327,90,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,5/10/1995
Jonas Hector,14,GER,Left Back,32-310,90,0,0,0,0,0,0,0,0,1,2,0,9,1,4,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,5/27/1990
Julian Chabot,24,GER,Centre-Back,25-049,90,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,2/12/1998
Timo Hubers,4,GER,Centre-Back,26-256,90,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,7/19/1996
Benno Schmitz,2,GER,Right Back,28-136,90,0,0,0,0,0,0,0,0,3,0,0,3,2,2,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,11/17/1994
Marvin Schwabe,20,GER,Goalkeeper,27-342,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,4/25/1995
15 Players,,,,,990,0,0,0,0,12,5,3,0,18,8,1,43,12,20,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,home,
Marcus Thuram,10,FRA,Forward,25-239,90,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,8/6/1997
Lars Stindl,13,GER,Attacking Midfielder,34-219,81,0,0,0,0,1,0,0,0,1,3,0,0,0,2,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,8/25/1988
Alassane Plea,14,FRA,Forward / Midfielder,30-023,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,3/10/1993
Florian Neuhaus,32,GER,Attacking Midfielder,26-017,90,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,3/16/1997
Jonas Hofmann,23,GER,Attacking Midfielder,30-262,89,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,7/13/1992
Nathan N'Goumou,19,CMR,Forward / Midfielder,23-019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,3/13/2000
Manu Kone,17,FRA,Defensive Midfielder,21-320,90,0,0,0,0,0,0,1,0,1,7,0,0,1,1,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,5/17/2001
Christoph Kramer,6,GER,Defensive Midfielder,32-042,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,2/19/1991
Ramy Bensebaini,25,ALG,Left Back,27-351,90,0,0,0,0,2,1,1,0,0,1,0,1,1,1,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,4/16/1995
Nico Elvedi,30,SUI,Centre-Back,26-184,90,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,9/29/1996
Ko Itakura,3,JPN,Centre-Back,26-065,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,1/27/1997
Joe Scally,29,USA,Right Back,20-092,90,0,0,0,0,0,0,1,0,2,2,0,2,1,1,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,12/31/2002
Jonas Omlin,1,SUI,Goalkeeper,29-082,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,1/10/1994
13 Players,,,,,990,0,0,0,0,8,2,3,0,8,16,2,9,10,6,0,,,"Sunday April 2, 2023",Köln,Mönchengladbach,0-0,"Cologne, Germany",summary,away,
Niclas Fullkrug,11,GER,Forward,30-052,90,0,0,0,0,1,1,0,0,1,2,2,1,0,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,2/9/1993
Marvin Ducksch,7,GER,Attacking Midfielder,29-026,90,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,3/7/1994
Romano Schmid,20,AUT,Attacking Midfielder,23-065,59,0,0,0,0,0,0,1,0,1,3,0,1,1,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,1/27/2000
Leonardo Bittencourt,10,GER,Forward / Midfielder,29-104,31,0,0,0,0,2,0,1,0,0,0,0,3,2,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,12/19/1993
Anthony Jung,3,GER,Defensive Midfielder,31-150,88,0,0,0,0,0,0,0,0,0,2,0,3,1,2,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,11/3/1991
Eren Dinkci,21,GER,Midfielder,21-110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,12/13/2001
Niklas Schmidt,22,GER,Defensive Midfielder,25-032,59,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,3/1/1998
Jens Stage,6,DEN,Midfielder,26-145,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,11/7/1996
Christian Gross,36,GER,Defensive Midfielder,34-053,74,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,2/8/1989
Maximilian Philipp,17,GER,Forward / Midfielder,29-032,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,3/1/1994
Mitchell Weiser,8,GER,Defensive Midfielder,28-346,90,0,1,0,0,1,0,0,0,1,3,1,5,2,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,4/21/1994
Marco Friedl,32,AUT,Centre-Back,25-017,90,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,3/16/1998
Milos Veljkovic,13,SRB,Centre-Back,27-188,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,9/26/1995
Niklas Stark,4,GER,Centre-Back,27-353,74,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,4/14/1995
Amos Pieper,5,GER,Defender,25-075,16,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,1/17/1998
Jiri Pavlenka,1,CZE,Goalkeeper,30-353,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,4/13/1992
16 Players,,,,,990,1,1,0,0,12,4,3,0,12,15,5,19,10,9,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,home,
Ihlas Bebou,9,TOG,Forward,28-344,90,0,0,0,0,2,0,1,0,3,1,0,0,2,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,away,4/23/1994
Christoph Baumgartner,14,AUT,Forward,23-244,66,1,0,0,0,1,1,1,0,2,0,0,0,1,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,away,8/1/1999
Fisnik Asllani,44,KVX,Forward,20-237,24,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,away,8/8/2002
Angelino,11,ESP,Left Midfielder,26-088,80,0,1,0,0,1,0,0,0,1,0,0,4,2,3,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,away,1/4/1997
Stanley N'Soki,34,FRA,Defender,23-358,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,away,4/9/1999
Finn Ole Becker,20,GER,Central Midfielder,22-298,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,,"Sunday April 2, 2023",Werder Bremen,Hoffenheim,2-Jan,"Bremen, Germany",summary,away,6/7/2000
